
v_rms,i_rms,p_real,s_apparent,pf,q_reactive,crest_factor,thd,label_bulb100,label_bulb60,label_iron,label_charger,timestamp
248.3,0.11,27.3,40.147,0.68,29.436,7.15,9.226,0,0,0,1,1782504243.1758945
246.5,0.105,25.9,38.088,0.68,27.927,7.64,7.932,0,0,0,1,1782504244.0971053
248.7,0.106,26.4,38.824,0.68,28.466,9.66,3.859,0,0,0,1,1782504244.8161616
244.6,0.103,25.3,37.206,0.68,27.28,7.12,3.995,0,0,0,1,1782504245.741493
243.7,0.103,25.1,36.912,0.68,27.064,7.97,6.312,0,0,0,1,1782504246.5641582
240.1,0.101,24.3,35.735,0.68,26.202,8.51,2.941,0,0,0,1,1782504247.476398
250.5,0.103,25.8,37.941,0.68,27.819,7.55,11.876,0,0,0,1,1782504248.32263
248.1,0.11,27.3,40.147,0.68,29.436,7.67,3.949,0,0,0,1,1782504249.216755
247.9,0.109,27.1,39.853,0.68,29.221,7.6,6.395,0,0,0,1,1782504250.10056
248.0,0.1,24.8,36.471,0.68,26.741,10.16,2.823,0,0,0,1,1782504251.0778286
248.3,0.106,26.3,38.676,0.68,28.358,7.07,2.715,0,0,0,1,1782504251.8302305
243.7,0.103,25.2,37.059,0.68,27.172,7.46,2.803,0,0,0,1,1782504252.698588
242.3,0.108,26.2,38.529,0.68,28.25,7.22,1.989,0,0,0,1,1782504253.579405
243.2,0.106,25.7,37.794,0.68,27.711,8.21,1.452,0,0,0,1,1782504254.6439312
239.1,0.107,25.6,37.647,0.68,27.603,8.22,1.751,0,0,0,1,1782504255.4630692
255.4,0.134,34.1,50.147,0.68,36.768,7.64,1.781,0,0,0,1,1782504256.2920563
243.8,0.155,37.9,55.735,0.68,40.866,7.66,1.722,0,0,0,1,1782504256.8339355
240.4,0.207,49.8,73.235,0.68,53.697,6.23,1.719,0,0,0,1,1782504257.488196
243.0,0.231,56.1,82.5,0.68,60.49,6.17,1.32,0,0,0,1,1782504258.3577983
250.5,0.233,58.3,85.735,0.68,62.862,6.63,1.911,0,0,0,1,1782504258.79929
241.6,0.234,56.5,83.088,0.68,60.921,5.84,1.557,0,0,0,1,1782504259.6755311
242.6,0.236,57.2,84.118,0.68,61.676,5.58,1.273,0,0,0,1,1782504260.118533
239.9,0.231,55.4,81.471,0.68,59.735,5.49,1.98,0,0,0,1,1782504260.5563629
243.7,0.235,57.3,84.265,0.68,61.784,5.36,1.69,0,0,0,1,1782504261.4298222
248.6,0.235,58.5,86.029,0.68,63.078,5.53,1.782,0,0,0,1,1782504262.3236997
247.5,0.231,57.3,84.265,0.68,61.784,5.92,1.468,0,0,0,1,1782504263.2458267
245.4,0.235,57.6,84.706,0.68,62.107,5.78,1.321,0,0,0,1,1782504264.0717373
250.2,0.235,58.9,86.618,0.68,63.509,5.61,1.211,0,0,0,1,1782504264.986286
239.9,0.236,56.7,83.382,0.68,61.137,5.73,1.429,0,0,0,1,1782504265.9064076
246.6,0.239,58.9,86.618,0.68,63.509,5.47,1.722,0,0,0,1,1782504266.7253218
246.6,0.237,58.5,86.029,0.68,63.078,5.44,1.702,0,0,0,1,1782504267.5479343
244.5,0.238,58.1,85.441,0.68,62.647,5.44,5.622,0,0,0,1,1782504268.467867
248.9,0.234,58.3,85.735,0.68,62.862,6.56,9.773,0,0,0,1,1782504269.2965946
249.5,0.232,58.0,85.294,0.68,62.539,5.93,3.845,0,0,0,1,1782504270.2082472
245.0,0.713,174.6,174.6,1.0,0.0,2.46,4.648,1,1,0,0,1782504307.0683434
238.1,0.714,170.1,170.1,1.0,0.0,2.62,7.428,1,1,0,0,1782504307.5849197
249.1,0.72,179.3,179.3,1.0,0.0,2.63,5.911,1,1,0,0,1782504308.403469
248.7,0.708,176.2,176.2,1.0,0.0,2.55,14.858,1,1,0,0,1782504309.3251643
244.0,0.71,173.3,173.3,1.0,0.0,2.49,35.521,1,1,0,0,1782504310.122183
247.0,0.716,176.7,176.7,1.0,0.0,2.62,22.36,1,1,0,0,1782504311.0653968
241.7,0.71,171.7,171.7,1.0,0.0,2.45,11.833,1,1,0,0,1782504311.8879647
245.1,0.715,175.2,175.2,1.0,0.0,2.57,9.447,1,1,0,0,1782504312.309274
250.2,0.717,179.5,179.5,1.0,0.0,2.36,3.925,1,1,0,0,1782504313.2192066
240.8,0.717,172.7,172.7,1.0,0.0,2.26,2.928,1,1,0,0,1782504313.6233678
238.9,0.713,170.2,170.2,1.0,0.0,2.35,6.82,1,1,0,0,1782504314.0616658
239.7,0.714,171.1,171.1,1.0,0.0,2.42,7.952,1,1,0,0,1782504314.5027244
243.2,0.717,174.5,174.5,1.0,0.0,2.5,6.605,1,1,0,0,1782504315.4699745
244.6,0.71,173.7,173.7,1.0,0.0,2.43,4.075,1,1,0,0,1782504316.2894228
245.3,0.713,174.9,174.9,1.0,0.0,2.65,4.631,1,1,0,0,1782504317.118906
246.3,0.713,175.5,175.5,1.0,0.0,2.53,28.259,1,1,0,0,1782504318.0294516
244.1,0.713,174.1,174.1,1.0,0.0,2.31,5.969,1,1,0,0,1782504318.9521468
245.5,0.716,175.7,175.7,1.0,0.0,2.45,14.924,1,1,0,0,1782504319.771231
245.5,0.717,176.1,176.1,1.0,0.0,2.4,6.991,1,1,0,0,1782504320.691383
245.5,0.712,174.9,174.9,1.0,0.0,2.42,37.455,1,1,0,0,1782504321.482736
240.6,0.72,173.2,173.2,1.0,0.0,2.77,11.939,1,1,0,0,1782504322.359308
245.8,0.711,174.6,174.6,1.0,0.0,2.44,17.505,1,1,0,0,1782504322.7960873
238.2,0.719,171.2,171.2,1.0,0.0,2.73,8.519,1,1,0,0,1782504323.2326508
243.8,0.718,174.9,174.9,1.0,0.0,2.5,5.925,1,1,0,0,1782504323.6723936
236.6,0.72,170.4,170.4,1.0,0.0,2.43,12.405,1,1,0,0,1782504324.5817227
249.2,0.715,178.1,178.1,1.0,0.0,2.37,2.344,1,1,0,0,1782504325.4488523
242.2,0.72,174.4,174.4,1.0,0.0,2.31,5.672,1,1,0,0,1782504325.8608558
238.7,0.717,171.3,171.3,1.0,0.0,2.65,4.728,1,1,0,0,1782504326.298624
250.4,0.71,177.8,177.8,1.0,0.0,2.49,3.924,1,1,0,0,1782504326.742803
236.3,0.714,168.7,168.7,1.0,0.0,2.44,3.168,1,1,0,0,1782504327.1773348
253.1,0.718,181.7,181.7,1.0,0.0,2.93,7.364,1,1,0,0,1782504327.6515236
240.7,0.717,172.6,172.6,1.0,0.0,2.34,4.274,1,1,0,0,1782504328.576025
246.6,0.718,177.1,177.1,1.0,0.0,2.56,14.931,1,1,0,0,1782504329.3942592
245.3,0.717,175.8,175.8,1.0,0.0,2.59,2.573,1,1,0,0,1782504330.3172345
247.5,0.717,177.4,177.4,1.0,0.0,2.84,5.799,1,1,0,0,1782504331.1367023
242.9,0.716,173.9,173.9,1.0,0.0,2.36,5.784,1,1,0,0,1782504332.0580676
251.6,0.714,179.7,179.7,1.0,0.0,2.47,3.482,1,1,0,0,1782504332.8769698
237.7,0.717,170.5,170.5,1.0,0.0,2.47,7.713,1,1,0,0,1782504333.3893652
240.5,0.716,172.3,172.3,1.0,0.0,2.51,8.694,1,1,0,0,1782504334.2084918
248.4,0.712,176.8,176.8,1.0,0.0,2.53,8.063,1,1,0,0,1782504335.12973
250.8,0.721,180.7,180.7,1.0,0.0,2.55,10.766,1,1,0,0,1782504335.9499238
243.9,0.719,175.5,175.5,1.0,0.0,2.36,10.596,1,1,0,0,1782504336.8718336
247.9,0.718,178.1,178.1,1.0,0.0,2.51,4.398,1,1,0,0,1782504337.6968052
243.0,0.715,173.8,173.8,1.0,0.0,2.44,5.643,1,1,0,0,1782504338.584481
247.1,0.718,177.3,177.3,1.0,0.0,2.29,3.751,1,1,0,0,1782504339.4317122
242.0,0.714,172.9,172.9,1.0,0.0,2.66,4.826,1,1,0,0,1782504340.352043
246.0,0.716,176.2,176.2,1.0,0.0,2.5,16.362,1,1,0,0,1782504340.7653153
240.8,0.718,172.9,172.9,1.0,0.0,2.7,8.042,1,1,0,0,1782504341.5990863
248.7,0.716,178.1,178.1,1.0,0.0,2.46,4.084,1,1,0,0,1782504342.5022852
240.0,0.714,171.3,171.3,1.0,0.0,2.38,12.513,1,1,0,0,1782504343.3372312
240.9,0.714,171.9,171.9,1.0,0.0,2.61,4.292,1,1,0,0,1782504344.2344215
247.4,0.713,176.4,176.4,1.0,0.0,2.58,10.955,1,1,0,0,1782504345.1066284
246.8,0.713,175.9,175.9,1.0,0.0,2.56,2.679,1,1,0,0,1782504345.9842565
253.2,0.72,182.4,182.4,1.0,0.0,2.48,7.729,1,1,0,0,1782504346.9075232
249.0,0.72,179.4,179.4,1.0,0.0,2.51,9.655,1,1,0,0,1782504347.7249568
244.9,0.715,175.2,175.2,1.0,0.0,2.41,5.447,1,1,0,0,1782504348.6468968
248.0,0.719,178.4,178.4,1.0,0.0,2.5,5.053,1,1,0,0,1782504349.465646
241.6,0.71,171.5,171.5,1.0,0.0,2.45,13.991,1,1,0,0,1782504350.387386
239.5,0.717,171.7,171.7,1.0,0.0,2.53,2.577,1,1,0,0,1782504351.2070773
244.9,0.715,175.0,175.0,1.0,0.0,2.24,28.457,1,1,0,0,1782504352.1269755
245.0,0.712,174.4,174.4,1.0,0.0,2.53,3.613,1,1,0,0,1782504353.0493543
248.2,0.716,177.7,177.7,1.0,0.0,2.68,9.737,1,1,0,0,1782504353.834282
244.1,0.711,173.6,173.6,1.0,0.0,2.42,12.239,1,1,0,0,1782504354.7895088
244.1,0.718,175.3,175.3,1.0,0.0,2.58,23.304,1,1,0,0,1782504355.5758967
238.7,0.72,171.7,171.7,1.0,0.0,2.37,3.953,1,1,0,0,1782504356.0022333
243.1,0.719,174.9,174.9,1.0,0.0,2.54,5.027,1,1,0,0,1782504356.440312
240.2,0.715,171.8,171.8,1.0,0.0,2.49,11.049,1,1,0,0,1782504356.8792975
247.4,0.718,177.6,177.6,1.0,0.0,2.62,5.098,1,1,0,0,1782504357.7876885
238.8,0.712,169.9,169.9,1.0,0.0,2.53,13.453,1,1,0,0,1782504358.1900723
245.3,0.71,174.3,174.3,1.0,0.0,2.65,29.476,1,1,0,0,1782504359.0868216
246.3,0.715,176.0,176.0,1.0,0.0,2.5,3.533,1,1,0,0,1782504359.502773
240.1,0.717,172.0,172.0,1.0,0.0,2.38,5.459,1,1,0,0,1782504360.423021
242.7,0.712,172.8,172.8,1.0,0.0,2.37,7.075,1,1,0,0,1782504361.3446789
245.2,0.711,174.3,174.3,1.0,0.0,2.41,4.189,1,1,0,0,1782504362.1628869
241.3,0.714,172.3,172.3,1.0,0.0,2.72,30.069,1,1,0,0,1782504363.0847583
250.0,0.712,178.0,178.0,1.0,0.0,2.61,7.376,1,1,0,0,1782504363.902697
247.9,0.713,176.8,176.8,1.0,0.0,2.64,5.636,1,1,0,0,1782504364.826152
246.0,0.714,175.7,175.7,1.0,0.0,2.45,8.03,1,1,0,0,1782504365.643736
241.4,0.71,171.4,171.4,1.0,0.0,2.43,5.729,1,1,0,0,1782504366.566504
242.7,0.717,174.0,174.0,1.0,0.0,2.93,70.797,1,1,0,0,1782504367.3845956
243.8,0.716,174.6,174.6,1.0,0.0,2.53,27.416,1,1,0,0,1782504368.514635
245.0,0.707,173.2,173.2,1.0,0.0,2.63,4.987,1,1,0,0,1782504369.2340286
239.9,0.711,170.4,170.4,1.0,0.0,2.44,7.771,1,1,0,0,1782504370.0492146
249.0,0.708,176.4,176.4,1.0,0.0,2.67,4.198,1,1,0,0,1782504370.872538
238.6,0.712,169.9,169.9,1.0,0.0,2.6,10.791,1,1,0,0,1782504371.9044852
245.1,0.712,174.4,174.4,1.0,0.0,2.51,30.93,1,1,0,0,1782504372.6092148
241.4,0.715,172.5,172.5,1.0,0.0,2.37,11.106,1,1,0,0,1782504373.8504524
245.3,0.713,174.8,174.8,1.0,0.0,2.59,12.052,1,1,0,0,1782504374.3604078
243.3,0.715,173.9,173.9,1.0,0.0,2.38,3.557,1,1,0,0,1782504375.2665086
247.4,0.717,177.2,177.2,1.0,0.0,2.51,4.714,1,1,0,0,1782504376.1020942
243.4,0.712,173.3,173.3,1.0,0.0,2.46,45.026,1,1,0,0,1782504376.9666443
245.0,0.713,174.6,174.6,1.0,0.0,2.56,5.692,1,1,0,0,1782504377.8580678
241.2,0.714,172.2,172.2,1.0,0.0,2.58,5.883,1,1,0,0,1782504378.7180283
242.8,0.713,173.1,173.1,1.0,0.0,2.46,3.158,1,1,0,0,1782504379.149848
246.2,0.716,176.3,176.3,1.0,0.0,2.47,10.683,1,1,0,0,1782504380.0313995
238.6,0.709,169.0,169.0,1.0,0.0,2.36,8.963,1,1,0,0,1782504381.0169582
244.1,0.712,173.7,173.7,1.0,0.0,2.88,5.521,1,1,0,0,1782504381.334539
240.0,0.711,170.6,170.6,1.0,0.0,2.67,5.464,1,1,0,0,1782504381.7744749
248.2,0.719,178.5,178.5,1.0,0.0,2.57,6.113,1,1,0,0,1782504382.2333522
246.4,0.717,176.6,176.6,1.0,0.0,2.44,6.549,1,1,0,0,1782504383.1554167
245.8,0.715,175.8,175.8,1.0,0.0,2.49,12.409,1,1,0,0,1782504384.3933125
251.0,0.715,179.4,179.4,1.0,0.0,2.4,24.875,1,1,0,0,1782504385.3961606
245.1,0.714,175.0,175.0,1.0,0.0,2.57,7.893,1,1,0,0,1782504386.1389372
245.9,0.712,175.0,175.0,1.0,0.0,2.46,16.217,1,1,0,0,1782504387.0460773
245.1,0.715,175.3,175.3,1.0,0.0,2.59,29.239,1,1,0,0,1782504388.0022426
235.8,0.712,168.0,168.0,1.0,0.0,2.5,11.533,1,1,0,0,1782504388.7868316
249.5,0.716,178.8,178.8,1.0,0.0,2.5,4.498,1,1,0,0,1782504389.7086022
246.5,0.713,175.7,175.7,1.0,0.0,2.57,10.192,1,1,0,0,1782504390.527633
243.6,0.713,173.7,173.7,1.0,0.0,2.38,7.919,1,1,0,0,1782504391.4494636
252.0,0.713,179.6,179.6,1.0,0.0,2.34,11.17,1,1,0,0,1782504392.3724518
250.4,0.711,178.1,178.1,1.0,0.0,2.41,4.115,1,1,0,0,1782504393.1998804
244.8,0.715,175.1,175.1,1.0,0.0,2.41,3.951,1,1,0,0,1782504394.0105758
246.3,0.717,176.5,176.5,1.0,0.0,2.48,10.248,1,1,0,0,1782504394.9333334
241.3,0.718,173.3,173.3,1.0,0.0,2.47,6.607,1,1,0,0,1782504395.3416617
247.2,0.712,176.1,176.1,1.0,0.0,2.36,7.134,1,1,0,0,1782504396.499018
249.3,0.716,178.6,178.6,1.0,0.0,2.63,7.899,1,1,0,0,1782504397.5939374
251.6,0.523,131.6,132.394,0.994,14.481,2.23,4.338,1,0,1,0,1782504420.532662
242.5,0.524,127.1,127.867,0.994,13.986,2.2,6.418,1,0,1,0,1782504421.762065
246.9,0.522,129.0,129.779,0.994,14.195,2.25,3.254,1,0,1,0,1782504422.7835584
246.1,0.528,129.9,130.684,0.994,14.294,2.2,6.741,1,0,1,0,1782504423.6032758
253.7,0.53,134.3,135.111,0.994,14.778,2.47,4.668,1,0,1,0,1782504424.4263575
245.7,0.527,129.4,130.181,0.994,14.239,2.23,10.337,1,0,1,0,1782504425.3452992
246.6,0.527,129.9,130.684,0.994,14.294,2.33,10.976,1,0,1,0,1782504426.6747212
244.7,0.523,128.0,128.773,0.994,14.085,2.71,11.345,1,0,1,0,1782504427.494211
244.5,0.519,126.8,127.565,0.994,13.953,2.35,9.837,1,0,1,0,1782504428.4161513
240.4,0.524,126.1,126.861,0.994,13.876,2.47,35.734,1,0,1,0,1782504429.234879
245.4,0.524,128.6,129.376,0.994,14.151,2.24,5.088,1,0,1,0,1782504429.659901
246.9,0.527,130.2,130.986,0.994,14.327,2.28,3.061,1,0,1,0,1782504430.5661185
250.8,0.524,131.4,132.193,0.994,14.459,2.3,5.384,1,0,1,0,1782504431.498624
245.7,0.525,129.0,129.779,0.994,14.195,2.34,4.148,1,0,1,0,1782504432.306431
244.8,0.524,128.2,128.974,0.994,14.107,2.34,4.954,1,0,1,0,1782504433.2280576
247.7,0.523,129.6,130.382,0.994,14.261,2.22,10.399,1,0,1,0,1782504434.0479374
240.7,0.523,125.8,126.559,0.994,13.843,2.26,6.624,1,0,1,0,1782504434.9503808
260.3,0.524,136.3,137.123,0.994,14.998,2.21,55.724,1,0,1,0,1782504435.7727726
248.7,0.527,131.0,131.791,0.994,14.415,2.23,4.772,1,0,1,0,1782504436.7094555
254.1,0.526,133.7,134.507,0.994,14.712,2.29,20.945,1,0,1,0,1782504437.529585
244.8,0.524,128.4,129.175,0.994,14.129,2.46,10.776,1,0,1,0,1782504438.4943042
246.7,0.522,128.7,129.477,0.994,14.162,2.44,5.059,1,0,1,0,1782504439.373028
244.5,0.525,128.4,129.175,0.994,14.129,2.61,12.396,1,0,1,0,1782504440.1924884
242.1,0.522,126.3,127.062,0.994,13.898,2.8,9.84,1,0,1,0,1782504441.1114595
241.1,0.525,126.5,127.264,0.994,13.92,2.23,3.676,1,0,1,0,1782504441.930082
256.0,0.522,133.7,134.507,0.994,14.712,2.53,2.5,1,0,1,0,1782504442.8534434
244.8,0.52,127.4,128.169,0.994,14.019,2.44,19.738,1,0,1,0,1782504443.673686
245.7,0.519,127.5,128.27,0.994,14.03,2.64,5.496,1,0,1,0,1782504444.146408
242.6,0.519,125.9,126.66,0.994,13.854,2.49,7.35,1,0,1,0,1782504444.9457955
241.8,0.525,127.0,127.767,0.994,13.975,2.21,15.317,1,0,1,0,1782504445.8242545
246.6,0.523,129.1,129.879,0.994,14.206,2.25,25.577,1,0,1,0,1782504446.7061198
243.9,0.527,128.4,129.175,0.994,14.129,2.25,4.538,1,0,1,0,1782504447.1218145
237.9,0.529,125.9,126.66,0.994,13.854,2.23,5.387,1,0,1,0,1782504447.562139
243.4,0.524,127.6,128.37,0.994,14.041,2.2,13.34,1,0,1,0,1782504448.0005424
235.0,0.525,123.4,124.145,0.994,13.579,2.21,4.986,1,0,1,0,1782504448.8755076
238.9,0.522,124.7,125.453,0.994,13.722,2.26,7.942,1,0,1,0,1782504449.7526605
243.6,0.521,126.8,127.565,0.994,13.953,2.35,10.209,1,0,1,0,1782504450.1852226
241.0,0.526,126.8,127.565,0.994,13.953,2.2,6.544,1,0,1,0,1782504450.6266787
250.7,0.523,131.2,131.992,0.994,14.437,2.47,4.23,1,0,1,0,1782504451.101831
241.0,0.525,126.6,127.364,0.994,13.931,2.19,3.235,1,0,1,0,1782504451.936639
237.7,0.523,124.4,125.151,0.994,13.689,2.21,8.625,1,0,1,0,1782504452.810295
241.4,0.526,127.0,127.767,0.994,13.975,2.31,3.112,1,0,1,0,1782504453.7076323
247.4,0.529,130.8,131.59,0.994,14.393,2.28,5.769,1,0,1,0,1782504454.558894
250.9,0.523,131.2,131.992,0.994,14.437,2.28,16.5,1,0,1,0,1782504454.9964876
243.6,0.524,127.6,128.37,0.994,14.041,2.28,5.062,1,0,1,0,1782504455.8691278
238.8,0.523,124.9,125.654,0.994,13.744,2.34,22.425,1,0,1,0,1782504456.3081765
251.8,0.523,131.8,132.596,0.994,14.503,2.26,6.464,1,0,1,0,1782504457.1794028
245.1,0.526,128.8,129.577,0.994,14.173,2.26,10.279,1,0,1,0,1782504458.109678
243.5,0.523,127.3,128.068,0.994,14.008,2.36,5.815,1,0,1,0,1782504458.9283366
249.7,0.519,129.7,130.483,0.994,14.272,2.37,16.461,1,0,1,0,1782504459.7981336
240.9,0.522,125.8,126.559,0.994,13.843,2.31,5.434,1,0,1,0,1782504460.2377985
242.8,0.526,127.8,128.571,0.994,14.063,2.29,4.174,1,0,1,0,1782504460.7184389
245.5,0.523,128.3,129.074,0.994,14.118,2.28,7.666,1,0,1,0,1782504461.5510955
252.3,0.523,132.0,132.797,0.994,14.525,2.51,9.745,1,0,1,0,1782504462.4236937
248.3,0.528,131.0,131.791,0.994,14.415,2.24,7.008,1,0,1,0,1782504462.8603823
240.5,0.523,125.8,126.559,0.994,13.843,2.51,6.762,1,0,1,0,1782504463.3019073
244.1,0.52,126.9,127.666,0.994,13.964,2.48,6.411,1,0,1,0,1782504463.740564
239.8,0.52,124.7,125.453,0.994,13.722,2.22,5.441,1,0,1,0,1782504464.1781669
243.4,0.526,128.1,128.873,0.994,14.096,2.55,14.801,1,0,1,0,1782504464.6601465
242.9,0.528,128.3,129.074,0.994,14.118,2.29,4.002,1,0,1,0,1782504465.4922454
245.0,0.522,127.8,128.571,0.994,14.063,2.52,36.872,1,0,1,0,1782504466.50821
246.8,0.525,129.6,130.382,0.994,14.261,2.22,12.07,1,0,1,0,1782504467.2358532
253.0,0.525,132.8,133.602,0.994,14.613,2.31,7.368,1,0,1,0,1782504468.646387
243.4,0.523,127.3,128.068,0.994,14.008,2.22,5.616,1,0,1,0,1782504469.4143264
244.2,0.521,127.1,127.867,0.994,13.986,2.82,9.734,1,0,1,0,1782504469.885508
241.6,0.526,127.1,127.867,0.994,13.986,2.29,2.465,1,0,1,0,1782504470.7589643
247.7,0.523,129.4,130.181,0.994,14.239,2.17,4.172,1,0,1,0,1782504471.2172706
254.5,0.527,134.1,134.909,0.994,14.756,2.31,4.455,1,0,1,0,1782504472.088147
237.8,0.524,124.6,125.352,0.994,13.711,2.49,5.335,1,0,1,0,1782504473.3677056
241.8,0.526,127.3,128.068,0.994,14.008,2.29,20.567,1,0,1,0,1782504474.3918118
239.9,0.523,125.4,126.157,0.994,13.799,2.53,6.712,1,0,1,0,1782504475.621379
241.5,0.526,127.1,127.867,0.994,13.986,2.29,10.438,1,0,1,0,1782504476.4398782
244.7,0.528,129.3,130.08,0.994,14.228,2.42,11.789,1,0,1,0,1782504477.362249
247.0,0.523,129.1,129.879,0.994,14.206,2.24,5.029,1,0,1,0,1782504478.1800056
252.0,0.523,131.7,132.495,0.994,14.492,2.31,4.987,1,0,1,0,1782504479.102868
244.2,0.524,127.9,128.672,0.994,14.074,2.31,8.496,1,0,1,0,1782504479.922093
247.9,0.52,129.0,129.779,0.994,14.195,2.3,8.384,1,0,1,0,1782504480.8432467
246.2,0.524,129.0,129.779,0.994,14.195,2.32,6.041,1,0,1,0,1782504481.662155
240.7,0.525,126.5,127.264,0.994,13.92,2.33,5.022,1,0,1,0,1782504482.5843148
241.3,0.521,125.7,126.459,0.994,13.832,2.28,6.021,1,0,1,0,1782504483.4030845
239.5,0.521,124.8,125.553,0.994,13.733,2.24,5.632,1,0,1,0,1782504484.324797
247.0,0.523,129.3,130.08,0.994,14.228,2.36,6.337,1,0,1,0,1782504485.1435883
252.9,0.527,133.3,134.105,0.994,14.668,2.2,7.607,1,0,1,0,1782504486.066193
245.1,0.524,128.4,129.175,0.994,14.129,2.44,7.689,1,0,1,0,1782504486.9878323
250.8,0.523,131.1,131.891,0.994,14.426,2.3,27.636,1,0,1,0,1782504487.806197
240.0,0.528,126.7,127.465,0.994,13.942,2.29,11.591,1,0,1,0,1782504488.6461506
243.2,0.519,126.3,127.062,0.994,13.898,2.46,5.554,1,0,1,0,1782504489.0632384
242.4,0.522,126.7,127.465,0.994,13.942,2.81,3.772,1,0,1,0,1782504489.5097966
241.9,0.525,127.0,127.767,0.994,13.975,2.46,4.703,1,0,1,0,1782504489.941224
244.4,0.522,127.6,128.37,0.994,14.041,2.42,27.661,1,0,1,0,1782504490.383
250.3,0.521,130.5,131.288,0.994,14.36,2.44,3.36,1,0,1,0,1782504490.8799665
241.2,0.521,125.8,126.559,0.994,13.843,2.33,5.338,1,0,1,0,1782504491.6982436
245.5,0.525,129.0,129.779,0.994,14.195,2.38,5.843,1,0,1,0,1782504492.5965145
243.8,0.526,128.1,128.873,0.994,14.096,2.4,10.89,1,0,1,0,1782504493.0042992
241.6,0.524,126.6,127.364,0.994,13.931,2.26,6.318,1,0,1,0,1782504493.4430122
246.5,0.521,128.4,129.175,0.994,14.129,2.76,3.7,1,0,1,0,1782504493.8827689
240.3,0.521,125.2,125.956,0.994,13.777,2.35,3.167,1,0,1,0,1782504494.3302014
246.2,0.524,128.9,129.678,0.994,14.184,2.41,7.401,1,0,1,0,1782504495.2818985
244.9,0.524,128.3,129.074,0.994,14.118,2.37,7.635,1,0,1,0,1782504495.7943475
249.4,0.525,130.8,131.59,0.994,14.393,2.17,6.862,1,0,1,0,1782504496.6135988
245.6,0.519,127.4,128.169,0.994,14.019,2.3,4.644,1,0,1,0,1782504497.379895
243.7,0.522,127.2,127.968,0.994,13.997,2.31,10.264,1,0,1,0,1782504498.2541304
241.1,0.526,126.8,127.565,0.994,13.953,2.41,2.91,1,0,1,0,1782504498.69373
239.2,0.524,125.4,126.157,0.994,13.799,2.29,9.906,1,0,1,0,1782504499.173295
250.5,0.519,130.1,130.885,0.994,14.316,2.41,4.681,1,0,1,0,1782504500.0958474
242.6,0.526,127.6,128.37,0.994,14.041,2.38,10.299,1,0,1,0,1782504500.9161518
238.4,0.521,124.1,124.849,0.994,13.656,2.53,4.652,1,0,1,0,1782504501.750396
238.8,0.521,124.5,125.252,0.994,13.7,2.36,10.421,1,0,1,0,1782504502.1925614
241.6,0.524,126.5,127.264,0.994,13.92,2.31,3.127,1,0,1,0,1782504502.6293182
243.5,0.525,127.8,128.571,0.994,14.063,2.25,7.948,1,0,1,0,1782504503.0691397
247.6,0.525,130.1,130.885,0.994,14.316,2.3,6.801,1,0,1,0,1782504503.9495742
249.5,0.523,130.5,131.288,0.994,14.36,2.25,5.272,1,0,1,0,1782504504.9078877
239.3,0.519,124.3,125.05,0.994,13.678,2.27,24.42,1,0,1,0,1782504505.7275252
244.7,0.527,129.0,129.779,0.994,14.195,2.29,9.578,1,0,1,0,1782504506.627486
243.0,0.524,127.5,128.27,0.994,14.03,2.29,12.119,1,0,1,0,1782504507.4675
244.6,0.526,128.5,129.276,0.994,14.14,2.4,10.979,1,0,1,0,1782504508.3060088
243.6,0.522,127.2,127.968,0.994,13.997,2.43,9.666,1,0,1,0,1782504508.800572
238.9,0.522,124.7,125.453,0.994,13.722,2.57,9.265,1,0,1,0,1782504509.7213814
243.9,0.464,113.2,131.969,0.8578,67.835,3.48,5.681,1,0,0,1,1782504535.0122442
242.6,0.528,128.1,149.339,0.8578,76.764,3.27,2.023,1,0,0,1,1782504537.416064
237.0,0.549,130.2,151.788,0.8578,78.022,3.65,2.858,1,0,0,1,1782504537.845742
240.8,0.604,145.5,169.624,0.8578,87.19,3.48,2.307,1,0,0,1,1782504538.803407
241.0,0.69,166.3,193.873,0.8578,99.655,3.05,1.588,1,0,0,1,1782504540.02688
248.6,0.706,175.4,204.482,0.8578,105.108,2.98,1.799,1,0,0,1,1782504540.4637728
239.2,0.723,172.9,201.567,0.8578,103.61,2.91,1.368,1,0,0,1,1782504540.9073691
246.0,0.757,186.2,217.073,0.8578,111.58,2.82,1.678,1,0,0,1,1782504541.3460913
240.1,0.794,190.5,222.085,0.8578,114.157,2.92,1.794,1,0,0,1,1782504542.2824414
242.0,0.744,180.1,209.961,0.8578,107.924,2.83,1.367,1,0,0,1,1782504543.3077278
244.9,0.752,184.1,214.624,0.8578,110.321,2.8,1.401,1,0,0,1,1782504544.0037522
245.1,0.742,182.0,212.176,0.8578,109.063,2.87,2.024,1,0,0,1,1782504544.4327598
246.4,0.746,183.9,214.391,0.8578,110.202,2.82,1.476,1,0,0,1,1782504545.3566442
243.1,0.748,182.0,212.176,0.8578,109.063,2.86,1.309,1,0,0,1,1782504546.1756685
236.4,0.745,176.1,205.298,0.8578,105.527,2.82,1.77,1,0,0,1,1782504547.0423558
240.9,0.745,179.4,209.145,0.8578,107.505,2.91,2.523,1,0,0,1,1782504548.019124
249.8,0.746,186.3,217.189,0.8578,111.64,2.91,3.42,1,0,0,1,1782504548.9464996
